frequency,word,skip1,skip2
1300,make-up,nn1,534
1300,heading,vvg,645
1299,travelling,vvg,729
1299,stanley,np0,480
1299,objective,aj0,506
1299,liberty,nn1,577
1299,assurance,nn1,566
1299,as_usual,av0,756
1298,sexuality,nn1,292
1298,measure,vvi,603
1298,dioxide,nn1,269
1298,championships,nn2,247
1297,shows,nn2,579
1297,managerial,aj0,356
1297,appeal,vvi,733
1296,shortage,nn1,708
1296,robinson,np0,460
1296,lip,nn1,546
1296,full,aj0-nn1,728
1296,change,vvb,817
1295,preston,np0,268
1295,hopefully,av0,713
1295,fall,vvb,826
1294,resolved,vvn,743
1294,executives,nn2,485
1294,eh,itj,357
1293,isabel,np0,78
1293,american,aj0-nn1,574
1292,lock,nn1,507
1292,jan,np0,378
1292,accepting,vvg,778
1291,wealthy,aj0,650
1291,verdict,nn1,506
1291,habits,nn2,667
1291,fragments,nn2,447
1291,cruel,aj0,647
1291,ambition,nn1,690
1290,pushed,vvn,832
1290,inherent,aj0,654
1289,x,prp,344
1289,replaced,vvd,673
1289,regard,vvi,724
1289,iraqi,np0,87
1289,attended,vvn,674
1289,2,000,crd,630
1288,bother,vvi,677
1287,ward,np0,366
1287,turkish,aj0,301
1286,thick,aj0-av0,641
1286,square,nn1,583
1286,somerset,np0,392
1286,prevention,nn1,441
1286,journalist,nn1,589
1286,champagne,nn1,450
1285,warned,vvn,682
1285,expressions,nn2,613
1285,delegates,nn2,402
1285,contrary_to,prp,696
1285,button,nn1,548
1283,sergeant,nn1,265
1283,kennedy,np0,397
1283,forum,nn1,504
1282,worried,aj0-vvn,712
1282,with_respect_to,prp,394
1282,specified,aj0,429
1282,guarantee,nn1,637
1282,finished,vvd-vvn,690
1282,achieved,vvd-vvn,773
1281,wishes,vvz,654
1281,spencer,np0,415
1281,leave,nn1,554
1281,corresponding,aj0,547
1281,conscience,nn1,607
1281,act,vvb,642
1280,darling,aj0-nn1,323
1280,barnes,np0,308
1279,threatened,vvn,713
1279,maximum,aj0-nn1,592
1279,gary,np0,324
1279,appreciation,nn1,752
1278,senate,nn0,237
1278,molecular,aj0,194
1278,loyal,aj0,626
1278,abilities,nn2,601
1277,substances,nn2,369
1277,russians,nn2,353
1277,laugh,vvi,579
1277,intermediate,aj0,525
1277,flavour,nn1,529
1277,explicitly,av0,536
1276,wishing,vvg,782
1276,viewed,vvn,633
1276,sacred,aj0,498
1276,practically,av0,715
1276,plan,vvi,710
1276,ministry,nn1,397
1276,gained,vvd,738
1276,fiscal,aj0,358
1276,embarrassment,nn1,721
1276,don,np0,450
1276,dividend,nn1,257
1276,desktop,nn1,188
1276,content,aj0-nn1,631
1276,collar,nn1,571
1275,partially,av0,746
1275,manufacturing,aj0-vvg,467
1274,islamic,aj0,235
1274,hint,nn1,702
1273,woke,vvd,556
1273,positively,av0,790
1273,layers,nn2,552
1273,grandmother,nn1,413
1272,withdraw,vvi,608
1272,utterly,av0,653
1272,processing,nn1,409
1272,installation,nn1,491
1272,continually,av0,735
1272,apartment,nn1,362
1271,protected,vvn,696
1271,earn,vvi,676
1271,dying,vvg,711
1270,walk,vvb,613
1270,nonetheless,av0,556
1270,edwards,np0,378
1270,cost,vvb,738
1269,supplier,nn1,436
1269,settled,vvd-vvn,794
1269,falls,nn2-vvz,744
1269,1939,crd,442
1268,investments,nn2,461
1268,disability,nn1,304
1268,crowds,nn2,625
1267,museums,nn2,305
1267,judge,vvi,788
1267,dreadful,aj0,605
1267,1st,ord,431
1266,rolled,vvd,579
1266,receives,vvz,707
1265,refusing,vvg,730
1265,grace,nn1,663
1263,threatening,vvg,709
1263,thesis,nn1,378
1263,selective,aj0,530
1263,evil,aj0-nn1,504
1263,deposits,nn2,286
1262,throwing,vvg,725
1262,temporarily,av0,795
1262,repeatedly,av0,687
1261,semantic,aj0,124
1261,for_ever,av0,659
1261,&pound;100,nn0,496
1260,vi,crd,406
1260,understood,vvd,646
1260,replacing,vvg,706
1260,correlation,nn1,302
1260,39,crd,587
1259,wrong,aj0-nn1,724
1259,preserve,vvi,732
1259,order,vvi,681
1259,metropolitan,aj0,439
1259,compare,vvi,676
1258,symbols,nn2,502
1258,ignored,vvd,686
1258,dignity,nn1,658
1257,promised,vvn,736
1257,owned,vvn,680
1257,backed,vvn,727
1256,kate,np0,239
1256,jonathan,np0,446
1256,gang,nn1,453
1256,93,crd,404
1255,unpleasant,aj0,692
1255,linear,aj0,320
1255,lily,np0,90
1255,account,nn1-vvb,617
1254,vienna,np0,348
1254,striker,nn1,140
1254,declared,vvn,641
1253,stressed,vvd,533
1253,ride,nn1,596
1253,prospective,aj0,577
1253,oxfordshire,np0,257
1253,local,aj0-nn1,464
1253,lengths,nn2,583
1253,faculty,nn1,291
1253,approach,nn1-vvb,647
1252,ugly,aj0,650
1252,toward,prp,477
1252,remembering,vvg,670
1252,planned,aj0,633
1252,pavement,nn1,484
1252,novel,aj0-nn1,456
1251,philosophical,aj0,483
1251,anderson,np0,399
1251,addressed,vvn,717
1250,patch,nn1,610
1250,killer,nn1,441
1250,importantly,av0,771
1250,gain,nn1,565
1250,blew,vvd,621
1248,station,np0,438
1248,riding,vvg,586
1248,nightmare,nn1,650
1248,harbour,nn1,407
1248,fan,nn1,494
1248,1930s,crd,418
1247,tobacco,nn1,473
1247,remedy,nn1,359
1247,raid,nn1,385
1247,exploitation,nn1,531
1247,avoid,vvb,640
1246,trick,nn1,657
1246,socialist,aj0,303
1246,scores,nn2,516
1246,novels,nn2,360
1246,marshall,np0,397
1246,implication,nn1,674
1246,grief,nn1,558
1246,broadcasting,nn1,347
1246,banking,nn1,347
1245,temple,nn1,348
1245,routine,aj0-nn1,604
1245,recording,nn1-vvg,455
1245,newton,np0,351
1245,monthly,aj0,579
1245,mix,nn1,613
1245,killed,vvd,515
1245,cooking,nn1-vvg,510
1244,pretty,aj0,578
1244,dependence,nn1,525
1244,constable,nn1,285
1244,campaigns,nn2,554
1243,organ,nn1,491
1243,noted,vvd,649
1243,appearing,vvg,817
1242,tackle,vvi,676
1242,specification,nn1,410
1242,protective,aj0,662
1242,plain,aj0,661
1242,furious,aj0,582
1242,cab,nn1,300
1241,comparisons,nn2,546
1240,shelter,nn1,584
1240,junction,nn1,359
1240,19th,ord,494
1239,sculpture,nn1,286
1239,s,np0,334
1239,proteins,nn2,143
1238,sara,np0,138
1238,opponent,nn1,467
1238,concern,nn1-vvb,711
1237,read,vvd-vvn,764
1236,solar,aj0,283
1235,wimbledon,np0,235
1235,implement,vvi,585
1235,exhibitions,nn2,313
1235,defensive,aj0,590
1235,chairman,nn1-np0,407
1234,varies,vvz,594
1234,shower,nn1,482
1234,select,aj0,451
1234,nest,nn1,387
1234,43,crd,566
1233,revenues,nn2,384
1233,bishops,nn2,247
1233,austria,np0,435
1232,bearing,vvg,817
1231,outline,nn1,729
1231,observed,vvd-vvn,611
1231,jet,nn1,463
1231,engaged,vvn,760
1231,caused,vvd,766
1230,so_long_as,cjs,671
1230,roses,nn2,425
1230,planned,vvd-vvn,762
1230,looks,nn2-vvz,692
1230,grows,vvz,675
1229,ring,vvi,516
1229,move,nn1-vvb,743
1229,jesus,nn1-np0,92
1229,examining,vvg,738
1228,surroundings,nn2,689
1228,reach,nn1,721
1228,matrix,nn1,215
1228,crossing,vvg,677
1227,t.,np0,387
1227,pursuit,nn1,706
1227,canadian,aj0,505
1227,bureaucracy,nn1,393
1227,approaching,vvg,789
1227,accommodate,vvi,766
1226,predominantly,av0,595
1226,persistent,aj0,656
1226,intend,vvb,651
1226,emergence,nn1,546
1226,buried,vvn,558
1225,star,aj0-nn1,560
1225,parental,aj0,357
1225,legend,nn1,538
1225,intact,aj0,666
1225,ingredients,nn2,502
1225,bacteria,nn2,227
1224,pit,nn1,504
1224,dishes,nn2,461
1224,55,crd,635
1223,in_conjunction_with,prp,738
1223,flag,nn1,510
1223,fear,vvb,644
1223,converted,vvn,700
1222,singer,nn1,358
1222,fit,aj0-nn1,729
1222,file,nn1-vvb,365
1222,betty,np0,253
1221,telecommunications,nn2,338
1221,suite,nn1,503
1221,santa,np0,383
1221,lifted,vvd-vvn,576
1221,communicate,vvi,641
1220,win,vvb,520
1220,super,aj0,492
1220,remained,vvd-vvn,642
1220,kiss,nn1,434
1220,attack,vvi,616
1219,tightly,av0,586
1219,seventh,ord,561
1219,opening,nn1-vvg,744
1219,known,aj0-vvn,797
1219,incentive,nn1,565
1219,costs,vvz,648
1219,aunt,nn1,395
1219,auction,nn1,344
1219,1957,crd,485
1218,reach,vvb,722
1218,nt,np0,107
1217,invisible,aj0,667
1217,forth,av0,692
1217,flats,nn2,511
1216,survived,vvn,715
1216,shot,vvd,524
1216,intellectual,aj0-nn1,528
1216,crop,nn1,476
1215,pubs,nn2,425
1215,nerve,nn1,561
1215,moves,nn2-vvz,721
1215,inappropriate,aj0,641
1215,expectation,nn1,678
1215,displayed,vvn,548
1215,counties,nn2,398
1214,remarked,vvd,511
1214,proved,vvd,733
1214,modes,nn2,382
1214,believing,vvg,740
1213,sphere,nn1,472
1213,seed,nn1,462
1213,press,vvb,529
1213,imposed,vvd-vvn,621
1212,tight,aj0-av0,669
1212,stretch,nn1,604
1212,spatial,aj0,206
1212,harvey,np0,311
1212,extended,aj0,725
1212,doubtful,aj0,711
1212,attached,vvn,735
1212,44,crd,597
1211,sold,vvd,638
1211,integrated,aj0,535
1211,decisive,aj0,600
1211,bowel,nn1,102
1210,openly,av0,696
1210,max,np0,376
1210,masses,nn2,512
1210,demand,nn1-vvb,625
1210,craig,np0,303
1209,swiftly,av0,611
1208,misery,nn1,629
1208,milton,np0,302
1208,holland,np0,551
1208,citizen,nn1,561
1207,wishes,nn2,660
1207,seemingly,av0,728
1207,ozone,nn1,192
1207,fixed,vvd-vvn,700
1206,accent,nn1,586
1205,robyn,np0,29
1205,i,np0,395
1205,disappeared,vvn,755
1205,devon,np0,418
1205,developed,vvd,682
1205,couples,nn2,456
1204,poles,nn2,431
1204,horizontal,aj0,458
1204,expert,aj0,481
1204,ensure,vvb,610
1203,worship,nn1,361
1203,waved,vvd,477
1203,kinnock,np0,152
1203,extended,vvd-vvn,758
1203,belonging,vvg,679
1203,alfred,np0,365
1202,male,nn1,369
1202,limited,aj0-vvn,712
1202,interval,nn1,392
1202,enforcement,nn1,371
1202,dr.,np0,196
1202,crude,aj0,660
1201,sovereignty,nn1,278
1201,responded,vvd,656
1201,passive,aj0,564
1201,murray,np0,367
1201,interior,nn1,493
1201,fantasy,nn1,562
1201,ends,nn2-vvz,690
1201,comply,vvi,502
1200,wonder,vvb,674
1200,slid,vvd,423
1200,reductions,nn2,459
1200,installed,vvn,612
1200,concentrated,vvn,669
1199,silently,av0,497
1199,server,nn1,157
1199,respective,aj0,717
1199,resolve,vvi,648
1199,inspector,nn1,387
1199,crying,vvg,553
1199,chancellor,np0,324
1198,mathematical,aj0,370
1198,kit,nn1,496
1197,witnesses,nn2,472
1197,spread,vvn,804
1197,spell,nn1,600
1197,land,np0,367
1197,faster,av0,696
1197,divine,aj0,397
1197,coloured,aj0,634
1196,episode,nn1,577
1195,sixties,crd,464
1195,qualification,nn1,504
1195,privatisation,nn1,270
1195,memorial,nn1,445
1195,forcing,vvg,701
1195,considers,vvz,667
1195,bold,aj0,688
1195,attempt,nn1-vvb,740
1195,accountants,nn2,319
1194,stand,nn1,657
1194,slope,nn1,449
1194,repeated,vvn,735
1194,repair,nn1,515
1194,permanently,av0,750
1194,mistakes,nn2,690
1194,continuity,nn1,559
1193,will,vvb,302
1193,probable,aj0,634
1193,mayor,nn1,358
1193,fame,nn1,571
1193,determining,vvg,576
1193,1947,crd,449
1192,relate,vvi,665
1192,museum,nn1-np0,203
1192,cry,vvi,524
1192,caution,nn1,741
1192,cabinet,nn1,484
1191,sunlight,nn1,559
1191,preceding,vvg,602
1191,elected,aj0,369
1191,closed,aj0,718
1191,base,aj0-nn1,490
1191,awkward,aj0,698
1190,talk,vvb,687
1190,neighbourhood,nn0,535
1190,mum,np0,140
1190,grabbed,vvd,449
1190,dick,np0,438
1190,commitments,nn2,579
1189,reduced,aj0,596
1189,observer,nn1,538
1189,leaves,nn2-vvz,649
1189,keeper,nn1,316
1189,inspector,np0,232
1189,compliance,nn1,412
1189,aggression,nn1,429
1189,41,crd,575
1188,tune,nn1,663
1188,realised,vvn,679
1188,manufacture,nn1,527
1188,managing,vvg,661
1187,scrutiny,nn1,631
1187,custom,nn1,601
1187,canterbury,np0,327
1186,stretched,vvd,585
1186,negligence,nn1,259
1186,hidden,aj0,686
1186,10,000,crd,631
1185,respectable,aj0,618
1185,pope,nn1,204
1185,pass,nn1,504
1185,news,np0,530
1185,backs,nn2,663
1184,useless,aj0,695
1184,theft,nn1,356
1184,south,nn1-np0,512
1184,short-term,aj0,498
1184,cornwall,np0,397
1183,remove,vvb,458
1183,old-fashioned,aj0,681
1183,founded,vvn,684
1183,fortunate,aj0,737
1183,filter,nn1,183
1183,associated,aj0,571
1183,1940,crd,408
1182,accused,vvn,600
1181,whoever,pnq,659
1181,trading,vvg,517
1181,soup,nn1,487
1181,placing,vvg,793
1181,los,np0,420
1181,harold,np0,408
1181,erosion,nn1,332
1181,bile,nn1,104
1181,1959,crd,488
1180,stated,vvd,492
1180,julie,np0,263
1180,brass,nn1,537
1179,mozart,np0,184
1179,in_line_with,prp,644
1179,cigarettes,nn2,496
1179,applicants,nn2,357
1178,seeds,nn2,477
1178,restriction,nn1,491
1178,fellow,aj0,640
1177,shade,nn1,533
1177,insight,nn1,716
1177,cross,vvi,695
1177,creditors,nn2,279
1177,competent,aj0,631
1177,beautifully,av0,623
1176,learned,vvd,644
1176,founder,nn1,654
1176,complicated,aj0,730
1174,happen,vvb,721
1174,describe,vvb,656
1174,celebration,nn1,660
1174,blank,aj0,608
1173,virginia,np0,407
1173,ralph,np0,332
1173,pause,nn1,514
1173,coventry,np0,338
1172,ladder,nn1,522
1172,earl,nn1,218
1172,corps,nn1,378
1172,conventions,nn2,418
1172,coming,aj0,713
1171,shelf,nn1,559
1171,lecture,nn1,505
1171,hanging,vvg,661
1170,comparatively,av0,607
1170,characteristic,nn1,590
1169,sally,np0,282
1169,deputies,nn2,199
1168,tragic,aj0,592
1168,ruling,aj0-nn1,389
1168,oven,nn1,341
1168,leaf,nn1,440
1168,fraud,nn1,384
1168,daily,av0,641
1168,count,vvi,753
1168,buses,nn2,470
1168,bonus,nn1,549
1168,behalf,nn1,685
1168,approved,vvd,400
1167,defender,nn1,233
1167,continuing,aj0,579
1167,boom,nn1,502
1166,duke,np0,263
1166,advertising,nn1-vvg,501
1165,serum,nn1,65
1165,reduce,vvb,605
1165,invest,vvi,576
1164,visited,vvn,710
1164,thompson,np0,451
1164,musicians,nn2,343
1164,interior,aj0-nn1,390
1164,cognitive,aj0,193
1162,rumours,nn2,583
1162,engagement,nn1,436
1162,classic,aj0-nn1,579
1161,testing,vvg,679
1161,synthesis,nn1,255
1161,sounds,nn2-vvz,616
1161,japanese,aj0-nn1,451
1161,draw,vvb,683
1161,disappeared,vvd,639
1160,strike,vvi,707
1160,observe,vvi,675
1160,humanity,nn1,487
1160,horizon,nn1,543
1160,hampshire,np0,428
1159,stable,aj0-nn1,605
1159,islands,np0,415
1159,flights,nn2,496
1159,causal,aj0,240
1158,teaching,vvg,540
1158,supports,vvz,651
1158,seasons,nn2,480
1158,orthodox,aj0,459
1158,el,np0,337
1157,who,np0,466
1157,territorial,aj0,402
1157,morality,nn1,383
1157,explain,vvb,655
1157,detect,vvi,565
1157,comment,vvi,621
1156,thirteen,crd,643
1156,sue,np0,359
1156,regulatory,aj0,324
1156,pensioners,nn2,309
1156,content,aj0,731
1155,unacceptable,aj0,631
1155,rivals,nn2,532
1155,likelihood,nn1,637
1155,influences,nn2,534
1155,250,crd,636
1154,racing,vvg,430
1154,hate,vvb,553
1154,guide,nn1-vvb,480
1154,down,np0,436
1154,contexts,nn2,325
1153,lap,nn1,504
1153,appearances,nn2,522
1152,verse,nn1,353
1151,moves,nn2,571
1151,just_about,av0,671
1151,distress,nn1,582
1151,borders,nn2,515
1150,unaware,aj0,711
1150,carrier,nn1,447
1149,gothic,aj0,293
1149,ad,av0,356
1148,two-thirds,crd,554
1148,exercises,nn2,450
1147,communists,nn2,250
1147,beans,nn2,414
1146,willingness,nn1,661
1146,magic,aj0-nn1,511
1146,cooperation,nn1,440
1146,champions,nn2,284
1146,advised,vvn,687
1145,critic,nn1,416
1145,chains,nn2,516
1145,1914,crd,318
1144,succeeded,vvn,733
1144,rescue,nn1,552
1144,implemented,vvn,539
1143,remark,nn1,598
1143,preferred,vvd,714
1143,objections,nn2,572
1143,nearby,av0,580
1143,juliet,np0,120
1143,experience,vvi,669
1143,disputes,nn2,447
1142,privately,av0,695
1142,maintained,vvd,643
1142,limit,vvi,635
1142,curtain,nn1,493
1141,willie,np0,185
1141,inform,vvi,677
1141,implicit,aj0,493
1141,ici,np0,197
1141,fusion,nn1,256
1140,zero,crd,371
1140,land,nn1-np0,419
1140,kim,np0,231
1140,hang,vvi,669
1139,recipe,nn1,380
1139,gods,nn2,362
1139,assistant,aj0-nn1,552
1139,added,aj0,734
1138,romania,np0,255
1138,poured,vvd,548
1138,entity,nn1,433
1138,china,nn1-np0,344
1137,toxic,aj0,334
1137,till,cjs-prp,558
1137,roll,nn1,554
1137,policemen,nn2,412
1137,atlantic,np0,441
1137,adverse,aj0,542
1136,perceptions,nn2,413
1136,floors,nn2,551
1136,fertility,nn1,256
1135,optimistic,aj0,659
1135,end,nn1-vvb,772
1135,cuts,nn2-vvz,534
1134,strip,nn1,547
1134,intake,nn1,402
1133,throne,nn1,353
1133,indians,nn2,382
1133,following,prp,591
1133,dancing,nn1-vvg,553
1132,recalled,vvd,544
1132,ones,crd-pni,397
1132,lift,vvi,661
1132,jewellery,nn1,465
1132,fond,aj0,603
1132,enhance,vvi,651
1132,draw,nn1,345
1132,compatible,aj0,569
1132,changed,vvd,732
1132,carter,np0,308
1131,release,vvi,672
1130,wonder,vvi,687
1130,takeover,nn1,318
1130,herbert,np0,369
1130,charm,nn1,597
1129,stands,nn2-vvz,703
1129,repeated,vvd,487
1129,renaissance,nn1,377
1129,realize,vvi,495
1129,margins,nn2,494
1129,lengthy,aj0,703
1128,wake,nn1,661
1128,q.v.,nn0,16
1128,opposed,vvn,559
1128,offer,nn1-vvb,660
1128,medium,aj0-nn1,562
1128,lovers,nn2,558
1128,lorry,nn1,407
1128,fear,nn1-vvb,643
1128,crystal,nn1,460
1128,back,vvi,670
1127,scholars,nn2,383
1127,priests,nn2,385
1127,molecules,nn2,145
1127,joyce,np0,237
1127,invited,vvd,683
1127,ghost,nn1,480
1127,fortnight,nn1,568
1127,attacked,vvd,551
1127,47,crd,541
1127,1958,crd,482
1126,settlements,nn2,339
1126,primitive,aj0,460
1126,liked,vvn,608
1126,completed,vvd-vvn,689
1126,checking,vvg,658
1125,eleanor,np0,158
1124,sickness,nn1,492
1124,passages,nn2,518
1124,encouraged,vvd,700
1123,turkey,np0,345
1123,stored,vvn,474
1123,slim,aj0,572
1123,boot,nn1,492
1122,jazz,nn1,275
1122,holders,nn2,511
1122,copper,nn1,393
1122,bound,vvd-vvn,700
1121,parker,np0,365
1121,inclusion,nn1,593
1121,analysed,vvn,436
1120,maps,nn2,413
1120,examined,vvd,624
1119,panels,nn2,428
1119,connected,vvd-vvn,697
1119,alison,np0,280
1119,abolition,nn1,425
1118,travelled,vvd,655
1118,sat,vvd-vvn,602
1118,reporter,nn1,420
1118,criticisms,nn2,538
1118,beginning,nn1-vvg,757
1118,array,nn1,595
1117,petition,nn1,344
1117,isle,np0,447
1117,handed,vvn,660
1117,daily,aj0-av0,613
1117,convincing,aj0,691
1117,&pound;10,nn0,486
1116,ethical,aj0,371
1116,cheerful,aj0,615
1116,calculations,nn2,503
1116,angles,nn2,449
1115,threats,nn2,602
1115,subjective,aj0,397
1115,obliged,vvn,612
1115,fury,nn1,482
1115,bastard,nn1,357
1115,allowances,nn2,361
1114,recognised,vvd-vvn,637
1114,gentlemen,nn2,446
1114,depend,vvb,643
1114,affects,vvz,631
1113,eddie,np0,277
1113,accountability,nn1,256
1112,within,av0,667
1112,toilet,nn1,488
1112,script,nn1,379
1112,recovered,vvn,640
1112,recommendation,nn1,584
1112,point,nn1-vvb,750
1112,lancaster,np0,304
1112,canvas,nn1,437
1112,bunch,nn1,601
1111,redundant,aj0,569
1111,polite,aj0,599
1111,feeding,vvg,530
1111,combined,vvd-vvn,719
1111,bradford,np0,368
1110,truck,nn1,387
1110,tales,nn2,553
1110,princess,np0,317
1110,post,np0,362
1110,guards,nn2,422
1110,forgot,vvd,608
1110,fashionable,aj0,642
1109,noble,aj0,482
1109,neatly,av0,673
1109,lads,nn2,404
1109,hurt,vvn,536
1109,gravity,nn1,421
1108,reduces,vvz,566
1108,packages,nn2,366
1108,hurt,vvi,537
1108,frowned,vvd,290
1107,published,vvd,511
1107,general,nn1,529
1107,budgets,nn2,400
1107,abortion,nn1,287
1107,1956,crd,484
1106,penalties,nn2,442
1106,juice,nn1,357
1106,introduced,vvd,706
1106,in_touch_with,prp,655
1106,in_full,av0,715
1106,gray,np0,316
1105,rush,nn1,638
1105,pole,nn1,431
1105,assistant,aj0,504
1104,tons,nn2,426
1104,indicators,nn2,385
1104,feedback,nn1,370
1103,twin,aj0-nn1,561
1103,spots,nn2,576
1103,seventeenth,ord,337
1103,nato,np0,147
1103,ml,nn0,80
1103,funding,vvg,491
1103,barn,nn1,287
1103,50%,nn0,387
1102,separated,vvn,665
1102,involve,vvb,589
1101,sang,vvd,507
1101,jeans,nn2,405
1101,grid,nn1,374
1101,f.,np0,414
1101,cupboard,nn1,477
1101,concrete,aj0-nn1,580
1101,challenge,vvi,625
1101,battery,nn1,398
1100,stuck,vvn,632
1100,regiment,nn1,302
1100,intel,np0,137
1100,defences,nn2,449
1100,constance,np0,65
1100,600,crd,611
1099,subsidies,nn2,345
1099,gains,nn2,446
1099,exposed,vvn,681
1099,dorothy,np0,220
1099,discipline,nn1-np0,38
1098,southampton,np0,373
1098,raises,vvz,602
1098,harmony,nn1,530
1098,documentation,nn1,419
1098,celebrate,vvi,641
1098,1944,crd,405
1097,suspect,vvb,626
1097,skirt,nn1,412
1097,cup,nn1-np0,89
1097,contrary,aj0-nn1,645
1096,sank,vvd,540
1096,lighting,nn1,452
1096,inland,aj0,390
1096,incorporated,vvn,646
1096,grin,nn1,447
1096,destination,nn1,562
1095,testament,nn1,276
1095,ports,nn2,412
1095,mm,itj,198
1095,halt,nn1,613
1095,forward,aj0,470
1095,breed,nn1,357
1095,brand,nn1,551
1094,youngest,ajs,563
1094,relaxation,nn1,484
1094,question,vvi,687
1094,emma,np0,230
1094,argue,vvb,509
1093,width,nn1,419
1093,sincerely,av0,308
1093,shouting,vvg,557
1093,preliminary,aj0,520
1093,lives,nn2-vvz,679
1093,instinct,nn1,571
1093,inheritance,nn1,420
1093,faces,vvz,537
1093,czechoslovakia,np0,347
1093,complained,vvd,618
1093,adequately,av0,655
1092,standing,nn1,655
1092,rode,vvd,408
1092,orange,aj0-nn1,511
1092,objection,nn1,538
1092,miserable,aj0,586
1092,legally,av0,572
1092,carers,nn2,156
1091,intends,vvz,599
1091,disastrous,aj0,694
1091,developers,nn2,391
1091,amid,prp,589
1090,provided_that,cjs,459
1090,medal,nn1,349
1090,fires,nn2,529
1090,criterion,nn1,429
1090,boring,aj0,618
1089,turner,np0,409
1089,open,av0,606
1089,linked,vvd-vvn,724
1089,investigating,vvg,564
1089,henry,nn1-np0,143
1089,eighth,ord,457
1088,twenty-five,crd,568
1088,tribute,nn1,542
1088,sin,nn1,436
1088,pan,nn1,336
1088,injured,vvn,408
1088,ideally,av0,606
1088,costly,aj0,621
1088,convince,vvi,704
1088,concrete,aj0,597
1087,teenage,aj0,456
1087,select,vvi,564
1087,place,np0,390
1087,cautious,aj0,699
1087,aimed,vvn,693
1086,traders,nn2,417
1086,phillips,np0,352
1086,negotiation,nn1,474
1086,lebanon,np0,188
1086,gilbert,np0,329
1085,lamont,np0,151
1085,illustration,nn1,551
1085,feared,vvd,618
1085,atomic,aj0,303
1085,angrily,av0,421
1084,ride,vvi,458
1084,persuaded,vvn,723
1084,hunger,nn1,524
1084,farm,np0,325
1084,distributed,vvn,664
1084,curiosity,nn1,609
1084,chicago,np0,384
1083,reproduction,nn1,369
1083,overall,av0,588
1083,employment,nn1-np0,321
1083,diameter,nn1,305
1083,angeles,np0,379
1082,stuck,vvd-vvn,660
1082,skilled,aj0,543
1082,large-scale,aj0,508
1082,delighted,aj0,545
1081,moves,vvz,634
1081,enabling,vvg,692
1080,welcomed,vvn,637
1080,neighbouring,aj0,543
1080,mist,nn1,441
1080,marble,nn1,384
1080,cover,vvb,619
1079,sergeant,np0,198
1079,inn,nn1,350
1079,coin,nn1,427
1079,acquired,vvd,621
1078,twins,nn2,294
1078,stick,vvi,685
1078,plea,nn1,501
1078,katherine,np0,134
1078,genius,nn1,529
1078,crops,nn2,381
1078,46,crd,548
1077,thorough,aj0,689
1077,submitted,vvn,499
1077,horrible,aj0,517
1077,enabled,vvd,666
1077,colourful,aj0,589
1077,carrie,np0,44
1077,cameras,nn2,497
1076,sponsorship,nn1,402
1076,intimate,aj0,631
1076,colony,nn1,387
1076,bitterly,av0,587
1075,valuation,nn1,237
1075,migration,nn1,346
1075,ignorance,nn1,645
1075,gen.,np0,49
1075,arranged,vvd-vvn,724
1074,welcome,vvb,409
1074,restored,vvn,583
1074,maximum,nn1,522
1074,lexical,aj0,65
1074,ipswich,np0,182
